transaction_id,customer_name,customer_email,customer_location,merchant,transaction_amount,transaction_purpose,card_type,fraud_score,is_fraudulent
47904589-2b4b-4673-9fe4-66e4be638497,Logan Burgess,osmith@king.com,East Alexandermouth,Starbucks,4057.76,Flight Ticket,Visa,54.06,0
d986e84b-0f6f-4ab1-9dc1-495a44b94590,Eric Gray,brianallen@ray-johnson.com,East Davidport,PayPal Transfer,284.42,Gym Membership,Discover,93.66,1
fb93af59-47c2-4152-8941-261777aa3003,Christina Simmons,sarnold@thompson.com,East Ianville,McDonald's,2971.08,Bill Payment,Visa,12.86,0
3a599b04-8782-4006-92b2-dd3dd9fc1fc9,Donald Fischer,williamsspencer@moon-sullivan.com,Amandabury,Target,190.56,Car Rental,American Express,95.29,0
921daf88-68d1-4bab-90dc-aba2bb40c8f2,Heidi Bowers,richard33@hotmail.com,Lake Susanhaven,Starbucks,301.25,Online Purchase,Visa,33.72,1
31c3b889-e16e-4eb9-a85e-c6635963a13c,William York,michael83@yahoo.com,Robinsonside,Spotify,2329.86,Grocery Shopping,Visa,19.46,0
41556c3c-3d78-44e9-b880-d5cc76e0af41,Angel Hicks,jessica17@gmail.com,Macdonaldbury,Amazon,4559.21,Flight Ticket,Discover,50.57,0
31029dc5-c0e7-4547-ad19-46fa8ae65254,April Lee,caitlinsmith@hotmail.com,East Danielstad,Apple Store,845.1,Bill Payment,MasterCard,5.63,0
edcddc18-bb2a-4951-b70e-162ae824d698,Jesse Payne,melinda05@yahoo.com,Newmanview,McDonald's,3888.76,Hotel Booking,MasterCard,76.21,0
7b389c19-87cb-420a-bc25-4ea3dc33c4fb,Michael Bauer,henryrobert@smith.com,Samuelmouth,Apple Store,3727.94,Bill Payment,Discover,12.49,0
1df9dca1-b654-4cfb-99c3-01bcc26a1a4d,Cody Miller,kathleenramirez@mayer.info,Port Michael,Target,4293.44,Bill Payment,American Express,52.3,0
f5e98755-034b-4df7-843d-21c9d0479b45,Benjamin Anderson,jerome20@holmes-hardy.com,West Alexandria,Target,4364.28,Food Delivery,MasterCard,92.79,0
0d8c7ee7-a525-456c-94ae-760ee773c86a,Jeffrey Frank,sharon62@yahoo.com,West Carlaland,Uber Eats,4489.86,Streaming Subscription,American Express,21.54,0
5d48e8a2-5036-45c7-b93f-134b4d3449bf,Cynthia Hart,richard16@yahoo.com,East Ronaldstad,Tesla Supercharger,502.55,Food Delivery,MasterCard,62.66,0
8be9975b-4c29-4bd8-9ff1-8f54db5ad7ab,Daniel Farrell,andrewstone@rodriguez.com,West Jeremy,Google Play Store,970.99,Grocery Shopping,American Express,76.03,0
ab1db34c-d768-4037-b864-44053f6aad44,Michelle Gutierrez,jacobscott@gmail.com,Lake Timothy,Netflix,2664.5,Streaming Subscription,Visa,74.46,0
52330cc2-43cc-4670-b206-cae798edc274,Clarence Alexander,ronald11@herman.com,Lake Claireland,Spotify,568.37,Flight Ticket,Discover,4.33,0
6a5dcd79-ec93-4574-bbd3-671faceba898,James Brown,ramirezjacqueline@hotmail.com,Carpentermouth,Target,2603.02,Bill Payment,American Express,34.05,0
cbdc93fd-7351-4176-a5fd-f18bfbcac840,Emily Thomas,jameshernandez@silva.org,Lake Emilymouth,Target,2280.11,Gas Station,Discover,3.28,0
d59b02d5-0a68-4ad7-b883-2a797550ddd8,Daniel Ballard,eluna@tucker-rivera.com,East Jeffreyborough,Apple Store,1251.72,Grocery Shopping,Visa,46.69,0
567a1773-de02-4dad-8d20-148199d985f8,Robert Chaney,robertunderwood@wright-mendez.com,Lake Dawnport,Starbucks,2201.69,Hotel Booking,Discover,12.52,0
81950d06-4949-4859-b704-3c088129a2d8,Austin Rodriguez,jonesalbert@shaffer.com,Mcbrideport,Adidas Outlet,4408.63,Electronics Purchase,Discover,58.74,0
be409979-f891-4ece-a623-e61101dbc784,John Rojas,patrick19@hotmail.com,Martinside,McDonald's,3688.89,Gas Station,MasterCard,98.63,0
9f61cc96-d481-4d95-b5f9-9f55f1181059,Laura Maxwell,michaelbruce@hotmail.com,Troyshire,Target,4694.68,Streaming Subscription,MasterCard,87.45,0
73679a28-c957-4bd0-958a-729af4baa5ee,Brandy Bennett,jacobsonlisa@gmail.com,Lake Drewmouth,Starbucks,4683.17,Grocery Shopping,American Express,31.19,0
89cae12d-591d-4a72-88cf-c0c4ec3bfea7,Anne Watkins,webersarah@harris.info,West Thomasburgh,Netflix,4309.18,Gym Membership,Visa,77.61,0
cbfa4fe5-395f-4b85-9e17-fe1633911a22,Erica Simmons,drobinson@marks-ball.com,Michellemouth,PayPal Transfer,3475.09,Hotel Booking,American Express,17.3,1
332a0f5e-af9a-40de-9bd4-315d85c082c6,Leslie Wilson,brittanybranch@wagner-smith.info,Brandichester,Google Play Store,3070.8,Online Purchase,Visa,12.43,0
2c4eafdc-b2c1-43e8-ae25-2ab4a662338f,Kelsey Scott,jennifer63@yahoo.com,Robertborough,Target,3815.78,Hotel Booking,Discover,43.08,0
0e78986d-17cd-4470-b6ae-ecafac27c825,Martin Fowler,jennatucker@yahoo.com,Wolfberg,Apple Store,3032.66,Food Delivery,MasterCard,24.66,0
af4612c1-084b-4dc2-90b3-f50a5be12acd,Lori Holloway,pkennedy@savage-jackson.com,Hughesville,Starbucks,1305.06,Car Rental,MasterCard,7.92,0
04cb4cc0-a6c8-4699-901c-8d6ec924a67c,Richard Price,tmorales@martinez.com,Brandonburgh,Starbucks,410.72,Bill Payment,MasterCard,11.4,0
f931cbdc-3c6d-4caf-92d7-14ee066ed185,Nancy Klein,nelsonmaria@diaz.net,Harrisport,Apple Store,520.5,Flight Ticket,Discover,73.62,0
5d8027ba-bd27-489f-8bda-244b14a6af57,Brittany Cowan,uaguilar@graves.net,Crystalside,Tesla Supercharger,1600.21,Food Delivery,Discover,83.08,0
6fa71941-852c-421f-bf3b-6588572bd47c,Kyle Griffith,xdixon@oconnor-chavez.com,East Jeffrey,Walmart,753.41,Streaming Subscription,Visa,40.96,1
5de8cb37-8757-4e3c-94a4-2f064edaa8b9,Michael Myers,ryanmaria@allen.org,Lake Kristina,Nike Store,125.39,Grocery Shopping,Discover,27.42,0
e75945a4-664a-428f-a238-512800119363,Gregory Rosales,michael77@yahoo.com,Juliastad,PayPal Transfer,2116.33,Car Rental,MasterCard,59.61,0
906274cf-16d9-42fc-9849-6411cebcc70f,Henry Montgomery,destinynunez@soto-choi.com,Michaelberg,Walmart,3372.49,Online Purchase,American Express,69.85,0
787af1ec-be00-435c-a9c8-6ea4415d8240,Michael Gonzalez,xfields@yahoo.com,Kathleenchester,Best Buy,3977.93,Food Delivery,Visa,81.17,0
554e0918-119b-4be7-9243-c9bd21c3be2d,Miss Stacey Durham,jean92@hotmail.com,Lake Taylor,Target,174.05,Hotel Booking,Discover,95.11,0
a360f7bc-e36e-4933-9f1a-f7d55e6143d6,Rebecca Andrade,uwebster@henry.com,New Nicholasville,Spotify,638.85,Online Purchase,Discover,45.82,1
6a9f960c-e7b5-42ae-b660-b6bb29f66e86,Michael Schultz,joshuaroberts@hotmail.com,South Charlesbury,Spotify,2534.2,Electronics Purchase,Discover,46.9,0
67a8552c-c3d1-46cb-a7d1-c89f1e3cb391,William Butler,williamrandolph@little.com,North Jennifershire,Tesla Supercharger,2132.83,Hotel Booking,Visa,53.21,0
11e9d260-c6de-48ee-afe1-0e8d15d7fd4d,Laura Mann,mmckenzie@hotmail.com,Port Jerrystad,Target,1934.54,Electronics Purchase,Discover,90.16,0
ec9eb28c-3407-46f7-beb8-fb803f902dcd,Cindy Hill,janetgill@henderson.biz,East Hannah,Target,2466.72,Car Rental,MasterCard,25.62,0
52c84cfa-56e2-4f6c-9912-2929498c702a,Juan Romero,bmason@cole-reyes.net,East Reginaldbury,Starbucks,4723.0,Clothing Purchase,Visa,66.82,0
d11be5f3-415e-42e0-a5f6-f324349252a7,Vanessa Barry,onguyen@garrett.com,Tammytown,Apple Store,3365.65,Online Purchase,MasterCard,21.8,0
39856952-ac5c-4e93-bd45-5a3870715439,Lindsay Lopez,julia58@williams.net,South Sherryburgh,Adidas Outlet,996.6,Gym Membership,MasterCard,89.45,0
61e2606f-3303-447b-9b31-c7552ca11b10,Danielle Simmons,lmason@hotmail.com,Monicaburgh,Target,3395.25,Flight Ticket,Visa,6.85,0
0e45b2b1-8ad8-46d6-870a-03a44ff0152c,Crystal Kirk,cookthomas@hotmail.com,East Karenton,Adidas Outlet,2888.62,Grocery Shopping,Discover,32.49,0
d98e74b6-ffa3-453d-bf13-a4bd8daae8d7,Traci Sampson,bryansingh@burns-chapman.com,Mcdonaldborough,Nike Store,1616.48,Streaming Subscription,MasterCard,20.25,0
45bdf7aa-5ec8-4cbf-afcb-466e9560a446,Scott Lopez,janet04@gmail.com,Tonyborough,McDonald's,7.5,Flight Ticket,Visa,46.12,0
e808e019-88e0-4943-9890-e02804a8ccad,Shawn Juarez,melissaspence@gmail.com,East William,Target,4673.34,Electronics Purchase,Discover,8.76,0
5a48ef2a-018d-41f2-b003-cb25400c2aad,Kristi Simmons,dianasmith@richardson-garcia.com,Robertborough,Walmart,4854.43,Food Delivery,Visa,41.54,0
efce617e-4f14-4111-b393-ca2860ca4207,Robert Young,rodriguezlisa@yahoo.com,Jonport,Nike Store,26.01,Food Delivery,MasterCard,65.4,1
c8e5678e-1bd3-43d6-8f49-d8e86cebb778,Amy Duncan,charleskathryn@collins.info,East Davidville,Netflix,1463.9,Online Purchase,MasterCard,75.93,0
16b081bf-300b-4c24-b8ec-79c5631194c1,Paul Kramer,tnunez@roman.org,Lake Susan,Starbucks,2611.49,Gym Membership,Discover,79.4,1
396a4845-3420-4e3a-9511-141e8d866c7c,Eric Miller,nancymorrow@hotmail.com,West Christopherton,Adidas Outlet,1472.71,Car Rental,American Express,65.49,0
d406c299-5aac-450d-9637-7d07ad807a67,Katie Ochoa,dixonbarbara@johnson-huff.org,Taylorburgh,Adidas Outlet,3466.42,Clothing Purchase,Visa,56.48,0
ccc59103-e917-4761-ae95-2259c1d231b8,Mr. Charles Paul,thomasbrewer@ford.com,Wongburgh,Starbucks,4048.13,Electronics Purchase,American Express,30.12,0
5c860354-5428-4158-b18b-bae39a426a56,Ruth Booth,thomas09@yahoo.com,New Elizabethport,Adidas Outlet,1228.52,Hotel Booking,Visa,90.29,0
94878dc2-88d2-48b9-a169-c58bef52b49a,April James,gina47@dalton.com,South Pamela,Amazon,76.07,Electronics Purchase,Visa,3.67,0
ef2f8932-771d-4ae6-ade2-fb726a750d00,Jennifer Avery,thompsonroger@gmail.com,Ortizshire,McDonald's,2222.24,Grocery Shopping,Discover,82.26,0
c786ccc3-64c1-404b-a5aa-4005b2b2dabf,Adrian Padilla,john81@raymond.com,South Michaelfurt,Amazon,374.1,Gym Membership,Discover,76.85,0
a952424e-9663-4df6-b1bb-f986ff350a78,Elizabeth Castaneda DVM,robert03@murphy.com,Waltersshire,Adidas Outlet,1875.45,Electronics Purchase,Visa,77.41,1
abbed974-d282-4b05-be6d-460fc12957f1,Brandon Jimenez,travis24@navarro.net,Emilyhaven,Spotify,2554.18,Gym Membership,American Express,94.38,0
f2e97c86-d5d7-4fea-9441-6f2b5a6c9b7f,Teresa Graham MD,georgecynthia@hotmail.com,Victoriabury,Adidas Outlet,998.85,Gym Membership,MasterCard,68.47,0
523d8190-5828-4c37-803e-36ac4bf99ba0,Laura Turner,sandrafrench@gmail.com,East Lisamouth,Google Play Store,2456.0,Clothing Purchase,Visa,10.6,0
893be1aa-fabf-4256-a916-cb2d60cd1284,Briana Martinez,christinamccall@gonzalez-maynard.biz,Jennifertown,Tesla Supercharger,369.61,Food Delivery,MasterCard,47.36,0
27160dc0-fe16-4caf-8209-c2dbff0c8968,Catherine Stephens,katie87@schultz.biz,North Erikaton,Apple Store,4242.98,Grocery Shopping,American Express,91.84,0
cf24b3d9-e8fe-47c2-b7c4-3028e3be27b7,Johnny Page,rachelcampbell@carter.net,North Donald,Netflix,4672.59,Flight Ticket,Visa,80.93,0
cb834877-f233-4fe4-b4b0-e5d1fb37bdc1,Christopher Hansen,vfarmer@yahoo.com,Patrickshire,Google Play Store,3357.78,Hotel Booking,Visa,29.89,0
06ae4386-c18f-4f9c-b4b7-53601c039416,Raymond Williams,njohnson@yahoo.com,East Michael,Best Buy,3821.0,Car Rental,Visa,92.57,0
7be79e53-4c16-4fca-8759-bdc749d602ec,Dr. Andrew Lowery MD,chapmankayla@reynolds.com,Kaylaville,Nike Store,957.74,Online Purchase,American Express,14.47,0
f58e9a4e-a523-4c8a-a648-852644e7e82e,Natalie Williams,contrerasyesenia@gmail.com,Mooreborough,Tesla Supercharger,3137.81,Online Purchase,Discover,81.43,0
695df5a8-9276-40bc-aee9-ac90a33b643b,Alexa Williams,nhowe@perkins.com,East Jenny,Apple Store,2025.41,Gas Station,Discover,57.69,0
064d2e45-098e-4e5c-8d5f-681f85b00c7c,William Dalton,andrewsgina@gmail.com,South Roberttown,Adidas Outlet,3434.34,Streaming Subscription,Discover,27.17,0
b8aeb71a-35ec-499b-95a4-55dd7c0c6efa,Alicia Thomas,perkinsmolly@ward.com,North Brandyburgh,Spotify,4716.65,Gym Membership,Visa,51.41,0
0c745f52-9e4e-419b-a7c2-67ae20f8d2b9,Anna French,tyler16@peters-lee.com,East John,Nike Store,684.11,Grocery Shopping,MasterCard,72.17,0
7b4b7c6f-d7d2-43b0-a8cd-4034d41b281c,Darlene Yang,travismadison@hotmail.com,South Amandastad,Uber Eats,2980.53,Food Delivery,Discover,62.51,0
9b15061e-5bcd-4f3c-8416-f62a9e204b1e,Stephanie Walker,christophermiranda@gmail.com,South Thomas,Walmart,970.56,Electronics Purchase,Discover,66.52,0
0c8fb417-235f-4638-b38f-1e8096e95366,Rebecca Grant,alvarezjay@anderson.biz,Lake Elizabethshire,Spotify,1405.73,Online Purchase,Discover,24.06,0
8cf40671-55f9-4019-b9b4-f4b94763b6e4,Emily Barber,brownkathleen@gmail.com,West Ronaldshire,Uber Eats,603.56,Food Delivery,American Express,39.7,1
0ff26de3-b44e-441d-810b-e37c69c16389,Teresa Romero,hillkatie@hotmail.com,Williamsside,Nike Store,4441.67,Online Purchase,Discover,47.15,0
ca628a94-3cc3-4a37-a734-cfcc611968c4,Lisa Bird,richard87@mckay.com,New Melanie,Target,1903.33,Hotel Booking,Discover,28.77,0
5480478c-8cf0-4185-85f4-58571f2a0043,Christopher Baker,gsandoval@green-scott.com,East Cindy,Apple Store,3974.92,Clothing Purchase,Discover,90.81,1
90dd3ea7-62f2-4459-8e62-d97bf1b44c47,Lance Miller,gregory94@gmail.com,New Caroline,Uber Eats,1047.65,Gym Membership,MasterCard,64.35,1
8fc528c9-c95a-48cd-827d-8b1e5ff784b2,Sarah Diaz,vickisilva@hotmail.com,Michealfort,PayPal Transfer,1826.42,Electronics Purchase,American Express,19.06,0
6f85e52b-767d-4762-9240-e05be2540268,Mason Johnson,justin08@hicks.biz,New Josephhaven,Uber Eats,1141.29,Car Rental,MasterCard,89.05,0
a1393ca5-a803-4360-94c2-5630763b62b9,John Haynes,annetterowland@hotmail.com,Port Markside,Netflix,1399.28,Car Rental,Visa,38.54,0
a55bcab5-9790-452d-bdbb-1e9016707aa0,Trevor Oliver,jameskim@yahoo.com,Kennethmouth,Nike Store,1271.93,Gym Membership,American Express,1.99,0
74022dec-d3a9-46cb-a2f3-d2124456efb2,Jane Bradford,vincent46@thomas.com,Fisherfort,Walmart,4137.64,Grocery Shopping,MasterCard,44.83,1
b0baa287-3c5a-4350-9643-b537edced7c6,Brenda Ramirez,joneskevin@deleon.com,Brianmouth,Best Buy,2929.67,Flight Ticket,American Express,81.35,0
1c2a89a7-807b-446b-9f9c-70b84a68a53b,Teresa Gray,vanessamorris@hotmail.com,East Nathanberg,Google Play Store,3400.99,Food Delivery,Visa,74.44,0
2a81959e-6dcf-47bb-bdd6-f31631280444,Logan Freeman,lorimcdonald@cook.com,Martinshire,Amazon,1818.99,Flight Ticket,American Express,19.48,0
9701f8d6-ab8c-46f7-8aa6-c358886cfee8,Jordan Rodriguez,tlee@sellers.net,East Rebecca,Apple Store,1685.06,Online Purchase,Discover,72.74,0
5390e669-d942-4ac3-9de4-a69607fa307f,Manuel Parker,haileyjones@keller-johnson.com,Sandramouth,Starbucks,4316.03,Food Delivery,Visa,4.0,1
0041c486-b00f-4b48-9b54-91865bff82ea,James Campbell,ashley84@johnston-wright.info,West Laurabury,Apple Store,5.23,Hotel Booking,Discover,39.58,0
5bbae4c6-b9de-4bdb-9435-1e0a5a98d1cb,Evelyn Lee,ntate@hotmail.com,Angelaborough,Walmart,645.89,Online Purchase,Visa,17.43,0
1a319826-0b4b-49d4-b2a3-50935248c5ac,Joshua Mcknight,mmcpherson@gmail.com,Lake Maria,Netflix,2343.25,Bill Payment,MasterCard,51.4,1
2f894140-2fc8-4391-94ee-bebfb5023b3a,Miss Amanda Hernandez DDS,gnicholson@yahoo.com,Knightside,Apple Store,4396.68,Bill Payment,Discover,81.14,0
859ab1e4-ae01-4f6c-b922-eac78b0b1585,Tony Duncan,patricia29@freeman.info,Maldonadomouth,Tesla Supercharger,3740.47,Electronics Purchase,American Express,50.38,1
0adcfbc2-efc9-4c2a-b09a-a9722351e3ff,Jessica Franklin,frankwilson@hotmail.com,East Jenniferside,Adidas Outlet,3982.17,Hotel Booking,Discover,51.34,0
fc0a3cb7-15ae-40e1-8aff-7fdc825486dd,Rick Williams,ysullivan@black.com,Kirktown,Nike Store,4173.83,Online Purchase,Visa,18.5,0
9fe2c875-be5b-45a3-b30f-995bdf9def9e,Jack Walker,williamsdanielle@gmail.com,Douglasberg,Adidas Outlet,1074.46,Food Delivery,American Express,45.04,0
185e151a-156f-4798-a9d6-413a09c24d0c,Larry Pittman,yfry@powell.com,Courtneybury,Tesla Supercharger,2357.39,Car Rental,American Express,16.14,0
4a1f5f10-f116-45f7-b0f4-31881ebf0cf7,Betty Mays,martharodriguez@winters.com,West Lindsay,Apple Store,1541.39,Grocery Shopping,American Express,25.13,0
7c6bbead-baf0-4ae2-9b7f-9dc224b4edb5,Amanda Barber,phillipsryan@gmail.com,Myersmouth,Target,2733.56,Food Delivery,American Express,77.23,0
3c531298-7a4d-497a-a6bd-50ca7956b40b,Kelly Watson,knelson@faulkner-combs.org,Port Robert,Best Buy,4757.03,Bill Payment,Discover,41.96,0
53e4e295-6983-4c2b-860b-cd3b4ec4db60,Allen Buchanan,ashley51@morton-cummings.com,Markmouth,Tesla Supercharger,3593.54,Flight Ticket,Visa,79.94,0
d568c52d-8d2c-4301-b3c8-358a052d9575,Brad Livingston,christianolson@gmail.com,Coleburgh,Adidas Outlet,2243.88,Online Purchase,MasterCard,84.35,0
723124df-8d8f-489f-a4af-b6a79080c02e,Calvin Gillespie,dbautista@gmail.com,Williamsview,Nike Store,1290.43,Streaming Subscription,American Express,67.95,0
b7a8c351-11db-4db3-b4ef-891232d9a9a1,Zachary Smith,christopher84@gmail.com,Candiceberg,Uber Eats,2982.65,Gas Station,MasterCard,23.46,0
8542972b-7ebc-47eb-9a2d-a6849232b695,Nicole Alexander,joseph18@yahoo.com,Johnsonton,PayPal Transfer,4173.19,Online Purchase,Discover,67.15,0
79867149-bffa-479f-a21b-c8f19ea628ef,Danielle Smith,traceyfranklin@rowe-johnson.biz,South Andrewview,Best Buy,2234.29,Hotel Booking,MasterCard,43.25,0
5e148deb-6bc5-4300-b003-08af2c1613b0,Kimberly Marquez,shannonwatkins@hotmail.com,Port Douglas,Spotify,1949.75,Car Rental,MasterCard,23.03,0
8daaa21b-fa96-434c-ac59-770edddd171e,Michael Miller,courtneylynch@mcpherson.com,Lake Shanemouth,Amazon,3984.51,Electronics Purchase,MasterCard,65.1,0
20a97f2f-b3a0-4aef-9441-77b4bca5d854,Timothy Patterson,cleonard@diaz.com,Thompsonburgh,Amazon,2333.62,Hotel Booking,Visa,57.31,0
905d7007-290e-4137-923a-ba922440df4c,Susan Barrera,smithjenny@goodman-sanchez.com,Craigfurt,Walmart,4818.7,Flight Ticket,Discover,19.93,1
62705388-cab1-420b-9579-8dadd118ba3a,Jonathan Payne,ypage@lewis.biz,Youngview,Uber Eats,3961.57,Car Rental,Visa,64.14,0
2b991c69-4a85-4a09-88c6-4ee1bbe75fd8,Kristin Herrera,petersonkevin@williams.com,West Victoriamouth,Uber Eats,3253.52,Bill Payment,American Express,18.65,1
45f6c7b9-96db-4a02-a122-848f7eb1c153,Tyler Flores,derekanthony@hotmail.com,Lake Danielview,Spotify,2028.5,Food Delivery,American Express,44.71,0
97141f46-c9d2-434d-a82d-e42814b5594e,Sandra Barr DVM,nmcclure@hotmail.com,South Bradleyburgh,Amazon,4022.12,Clothing Purchase,Visa,35.62,1
5584ebe2-9ba3-4be1-b4c7-6dc53cf2981b,Kathryn Lee,stephanie14@steele.com,Armstrongchester,Best Buy,3071.22,Food Delivery,American Express,83.9,1
dacadd37-0c47-4924-9bfe-5ce362bd37e3,Roberto Watson,jennifer08@gmail.com,Gomezport,Starbucks,3851.71,Streaming Subscription,MasterCard,10.9,0
97a6b66e-b566-4fd7-8fc4-f0e95419462b,John Smith,oharris@yahoo.com,East Steven,PayPal Transfer,2597.49,Grocery Shopping,American Express,10.26,1
441fbe07-61e5-4014-ab2f-aabe45f67ad2,Brandon Tapia,gonzalezalexandra@yahoo.com,New Jeremy,Apple Store,3222.37,Flight Ticket,Visa,50.49,0
9e0b3558-0d58-42b4-b03f-7b641b058940,Reginald Carter,heather48@yahoo.com,Richardsonburgh,Amazon,2831.37,Clothing Purchase,Discover,68.23,0
0f8df18d-3a2a-4cae-b0b9-a29726758983,Ashley Smith,robertcollins@yahoo.com,Whiteview,Netflix,1632.41,Gas Station,MasterCard,41.55,0
3794e598-1bdf-4e7b-8ff8-68fa852bf76b,Heather Cordova,lori44@gmail.com,West Antoniobury,Apple Store,2372.22,Gas Station,Visa,66.86,0
7bad9c3d-9cbd-4eda-a4bc-c4dc032755ad,Jacob Guerrero,calvin90@montgomery-williams.com,West Stephanie,Starbucks,2084.73,Car Rental,American Express,30.12,0
cdec1fdc-39af-4920-b7c1-3f3d2fdaea73,Linda Moran,arroyoadam@morrow.org,Shannonchester,Tesla Supercharger,93.97,Food Delivery,Visa,26.11,0
024b19a5-d9eb-4ad7-93b7-a93f6a4b77a4,Christine King,brendacoleman@yahoo.com,Nicolebury,Amazon,3962.63,Flight Ticket,MasterCard,74.81,0
7ca816f3-d4ac-4715-80ea-e7baac39a829,George Stewart,jennifer01@gmail.com,Port Jacquelineside,Nike Store,2273.29,Flight Ticket,MasterCard,40.9,0
14bc8d5d-8cc4-4144-8940-7a6bfce31d9b,John Sanders,swong@yahoo.com,Annaberg,Target,401.56,Gym Membership,Visa,23.15,0
cb9f4b05-ed4e-45d6-881a-89bc095af430,Lance Smith,michelle65@hotmail.com,Lake Patricialand,PayPal Transfer,1311.32,Streaming Subscription,Discover,29.91,0
d164b955-5922-4567-903d-0399bd9d853c,Nicole Maldonado,pherman@watson.com,Haydenside,Uber Eats,2072.68,Streaming Subscription,Discover,86.64,0
86d1b957-64dd-411a-9fee-ed0fd0a4508a,Brittany Carter,usanchez@hotmail.com,Susanburgh,Tesla Supercharger,2628.35,Bill Payment,MasterCard,89.24,0
1028d90b-a345-473e-9134-5432a1d719c4,Dr. Anita Lee,glenn51@thomas-hall.info,Barrettfurt,Walmart,4780.06,Online Purchase,Discover,3.45,0
af91b999-29bc-4161-84f5-7cc05a8f42e9,Christopher Phillips II,jillian84@shaffer.net,Youngville,PayPal Transfer,1699.59,Hotel Booking,MasterCard,37.81,0
058f71c3-a0b4-4ded-815c-9bf2d0796951,Trevor Brown,armstrongveronica@gmail.com,Lake Dustin,Walmart,1989.62,Hotel Booking,Visa,46.25,0
5f5ae66d-c200-47b8-9678-39993de590e1,Brandon Barnes,lbrown@aguilar-wilson.com,Jamesville,Amazon,1638.05,Grocery Shopping,Visa,82.99,0
a4e855e7-db6c-4659-a28b-24470937822c,David Walker,melissavaughn@yahoo.com,Lake Joelville,Best Buy,3822.55,Grocery Shopping,Visa,57.5,0
a535dd03-76bd-432a-96ca-0c3c1e1e9123,Christopher Martin,cruzlynn@hotmail.com,East Eric,Nike Store,3828.21,Clothing Purchase,Visa,87.83,0
b8d4aa18-2659-4cb6-8499-a8bdfcbeee60,Greg Powell,rayeric@yahoo.com,New Patriciaberg,Target,3998.63,Gas Station,Discover,97.27,0
0c2279ab-156e-4ad6-9000-809aad0a07b4,Wendy Simmons,wmann@smith.net,South Stevenchester,Nike Store,116.62,Gym Membership,MasterCard,27.07,0
361f22e9-2bd9-4599-9472-c9923a014033,Jade Casey,clinenicholas@hotmail.com,Meyersland,Google Play Store,2543.41,Car Rental,Visa,53.25,0
b1e7e5c2-8cf5-4cb3-9935-9b5eaaefacd6,Christopher Green,powersevan@david.info,New Alexismouth,Walmart,3120.92,Online Purchase,Visa,87.43,0
4367157b-ade1-4be8-a984-c6556e2dcf09,Susan Jones,sanchezcatherine@hotmail.com,Estradatown,Tesla Supercharger,1048.52,Flight Ticket,MasterCard,61.92,0
2b4b7eb7-c037-42c7-813c-1ec79237a050,Peggy Marks,keithhartman@castro.com,Wyattborough,McDonald's,1555.16,Grocery Shopping,MasterCard,11.7,0
928011d6-f161-49cb-8edb-8383250f35b4,Susan Nunez,fisherrachel@wright.com,West Thomas,Apple Store,3066.46,Electronics Purchase,American Express,64.96,0
70fa8e5a-18b9-4cc9-984b-22e0794649d3,Jordan Alexander,bethhill@mcdonald-fox.com,Robertton,Nike Store,4687.64,Flight Ticket,Discover,88.93,0
b8a31c93-01fc-40df-8e7b-7d7e0cd982ba,Sharon Lewis,amy46@rodriguez.com,Lake Brittany,Amazon,4367.6,Food Delivery,American Express,26.3,0
140e038a-bddc-4cd8-87a4-10b52d906480,John Williamson,oconnorrussell@hotmail.com,New Allisonville,Starbucks,616.96,Streaming Subscription,Visa,12.03,0
bac1df66-b15d-4a8c-84e0-dcdffdcf90bc,Teresa Peterson,qhernandez@johnson.com,West Seanland,Google Play Store,3701.39,Gym Membership,Discover,86.16,0
75da3436-0570-4193-bd35-a89ee805114a,John Howell,benjaminbright@fitzpatrick.info,South Stacyshire,Amazon,2756.29,Bill Payment,Discover,7.41,0
184707de-0491-443c-8c9d-a6d0eb227ed9,David Jarvis,martinezmichael@gmail.com,Ericborough,Tesla Supercharger,4912.78,Flight Ticket,MasterCard,68.86,0
ada2ca4c-298c-4915-9522-f6b0aba8570f,Jennifer Stephenson,danielbowman@yahoo.com,North Darrelltown,Adidas Outlet,503.77,Streaming Subscription,American Express,82.1,0
d980f3df-ac70-4a2e-90af-5d7d37b9cfd7,Gregory Shaffer,kevinhall@yahoo.com,Moraland,Target,744.0,Electronics Purchase,Visa,37.97,0
2f8158f4-d626-490e-88f0-286926c3848c,Daniel Gonzalez,boyeranna@webb-roberson.com,West Joshua,Starbucks,2374.79,Electronics Purchase,Visa,47.99,0
ca8d5047-08c2-4194-89d3-3eedd0dbe4b5,Jose Hall,juliacurtis@hotmail.com,Schneidertown,PayPal Transfer,4101.94,Hotel Booking,MasterCard,80.28,0
a1c63e36-0861-408b-ae1b-f62d8140579a,Maria Ponce,vwatts@hotmail.com,Lawrenceland,Amazon,3942.91,Clothing Purchase,American Express,83.32,0
4448e30b-276d-46e9-9e94-b8c75e9d43ca,Donald Evans,blanchardpamela@hotmail.com,Bethanyshire,Adidas Outlet,4739.31,Gas Station,Discover,42.12,1
247e7086-d074-4b8e-8c87-8b507c208c42,Christopher Rivera,xyoung@yahoo.com,Kramerchester,Spotify,2890.63,Streaming Subscription,Discover,19.23,0
0593003b-d0d4-4f8e-8da0-669a7bd477c5,Kathleen Gonzalez,annettelynch@yahoo.com,Christianshire,Netflix,4798.11,Gym Membership,MasterCard,14.72,0
